	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
491	39	1533509710	16	3	80	37	76	41	220638647
492	63	1540317698	16	8	50	27	89	43	220638647
493	64	1541883500	16	6	30	14	41	11	220638647
494	67	1538004938	16	6	108	49	124	52	220638647
495	7	1542035853	15	4	132	64	165	78	220638647
496	97	1530024188	15	3	45	17	50	33	220638647
497	56	1510266882	15	7	53	33	86	44	220638647
498	19	1538161416	15	4	60	25	85	37	220638647
499	87	1543544808	14	9	25	14	40	19	220638647
500	99	1533220734	14	4	90	38	129	61	220638647
501	13	1538418752	14	8	41	19	44	22	220638647
502	54	1534808794	14	5	58	28	82	41	220638647
503	26	1543586849	13	5	119	59	131	60	220638647
504	31	1541982118	11	5	20	8	27	10	220638647
505	60	1543467350	11	6	27	15	38	17	220638647
506	18	1511524561	11	7	114	52	138	53	220638647
507	75	1533880170	11	5	59	24	64	30	220638647
508	100	1532316028	11	3	48	16	57	32	220638647
509	2	1542475253	11	6	87	46	143	58	220638647
510	49	1541274292	11	5	41	23	57	25	220638647
511	98	1541968613	10	4	58	30	58	33	220638647
512	30	1535949194	10	1	67	25	71	32	220638647
513	85	1537812398	9	7	20	14	39	16	220638647
514	52	1528895588	9	6	21	8	23	11	220638647
515	17	1499951657	8	5	54	26	67	30	220638647
516	76	1492780757	7	2	52	24	64	31	220638647
517	4	1535691988	7	5	98	46	120	55	220638647
518	47	1530298336	7	3	42	23	60	31	220638647
519	27	1533277577	7	3	54	27	76	27	220638647
520	73	1531641010	7	2	84	39	94	35	220638647
521	70	1530276846	7	3	46	21	62	31	220638647
522	81	1500897663	6	2	43	21	62	26	220638647
523	45	1521575614	6	4	20	9	33	18	220638647
524	48	1533877446	6	3	61	34	71	34	220638647
525	41	1509433621	6	2	116	50	98	45	220638647
526	36	1528662652	6	0	91	44	109	39	220638647
527	69	1531577816	6	2	28	8	32	18	220638647
528	20	1534952550	6	2	52	26	56	18	220638647
529	5	1518201364	6	2	65	35	108	43	220638647
530	101	1538634083	5	3	46	22	45	32	220638647
531	114	1531593219	5	3	32	15	37	20	220638647
532	55	1540665917	5	0	18	6	22	12	220638647
533	94	1527743159	5	1	59	28	96	44	220638647
534	10	1510163692	4	0	33	12	44	19	220638647
535	77	1542959684	4	3	17	6	24	6	220638647
536	78	1529834725	4	2	11	8	10	3	220638647
537	40	1475772386	4	1	21	11	35	14	220638647
538	107	1529608422	4	1	21	7	12	7	220638647
539	119	1535103636	4	1	8	5	13	8	220638647
540	46	1498419074	4	0	40	16	54	28	220638647
541	59	1514204790	4	2	60	27	74	33	220638647
542	58	1535120389	4	0	24	14	31	17	220638647
543	15	1528120616	4	1	22	7	33	19	220638647
544	57	1531565426	4	3	39	23	65	24	220638647
545	95	1531595384	4	2	50	27	53	28	220638647
546	90	1542867427	4	3	30	13	31	19	220638647
